predicate_lemma	sense_id	pos	sense_particle	role_type	roleset_desc	role_desc	function_tag	vn_theta
agitation	01	n	_	A1	Disturbance, upsetting	Experiencer (person or thing becoming/being agitated)		_
agonize	01	v	_	A1	suffer distress	agonized entity		EXPERIENCER
agonize	01	v	_	A2	suffer distress	cause of agony		CAUSE
agree	01	v	_	A0	agree	agreer		ACTOR1
agree	01	v	_	A1	agree	proposition		THEME
agree	01	v	_	A2	agree	other entity agreeing		ACTOR2
agreement	01	n	_	A0	agree	agreer		ACTOR1
agreement	01	n	_	A1	agree	proposition	PPT	THEME
agreement	01	n	_	A2	agree	other entity agreeing	COM	ACTOR2
ah	01	v	_	A0	express admiration or pleasure	ah-er	_	_
ah	01	v	_	A1	express admiration or pleasure	cause of awe (ah?)	_	_
aid	01	n	_	A0	help	helper		AGENT
aid	01	v	_	A0	help	helper		AGENT
aid	01	n	_	A1	help	project		THEME
aid	01	v	_	A1	help	project		THEME
aid	01	n	_	A2	help	benefactor		BENEFICIARY
aid	01	v	_	A2	help	benefactor		BENEFICIARY
ail	01	v	_	A0	be ill	illness		CAUSE
ail	01	v	_	A1	be ill	sick entity		EXPERIENCER
aim	01	n	_	A0	plan	aimer		EXPERIENCER
aim	01	v	_	A0	plan	aimer		EXPERIENCER
aim	01	n	_	A1	plan	action		THEME
aim	01	v	_	A1	plan	action		THEME
aim	02	n	_	A0	directed motion	aimer		_
aim	02	v	_	A0	directed motion	aimer		_
aim	02	n	_	A1	directed motion	thing in motion		_
aim	02	v	_	A1	directed motion	thing in motion		_
aim	02	n	_	A2	directed motion	target		_
aim	02	v	_	A2	directed motion	target		_
air	01	v	_	A0	cause to be widely visible	airer, agent		AGENT
air	01	v	_	A1	cause to be widely visible	thing aired		PATIENT
air	01	v	_	A2	cause to be widely visible	audience		_
airlift	01	v	_	A0	to transport in an airlift	agent, causer		_
airlift	01	v	_	A1	to transport in an airlift	entity transported		_
airlift	01	v	_	A2	to transport in an airlift	transported to		_
airlift	01	v	_	A3	to transport in an airlift	transported from		_
airmail	01	v	_	A0	send by air	mailer		AGENT
airmail	01	v	_	A1	send by air	letter		THEME
airmail	01	v	_	A2	send by air	mailed-to		DESTINATION
airtrapping	01	n	_	A0	Catching air as if in a trap	Trapper, agent		_
airtrapping	01	n	_	A1	Catching air as if in a trap	Type of air trapped, if explicit		_
airtrapping	01	n	_	A2	Catching air as if in a trap	Location air is being trapped in		_
alarm	01	v	_	A0	to give warning to, frighten	warning		CAUSE
alarm	01	v	_	A1	to give warning to, frighten	entity alarmed		EXPERIENCER
alcoholize	01	v	_	A0	To saturate in alcohol, or convert to alcohol	Agent of saturation, conversion		_
alcoholize	01	v	_	A1	To saturate in alcohol, or convert to alcohol	Entity saturated converted		_
alcoholize	01	v	_	A2	To saturate in alcohol, or convert to alcohol	Resulting state after conversion, attribute of arg1		_
alert	01	n	_	A0	Warn	Entity giving warning		AGENT
alert	01	v	_	A0	alert, warn	entity giving warning		AGENT
alert	01	n	_	A1	Warn	Entity getting warned	GOL	RECIPIENT
alert	01	v	_	A1	alert, warn	entity getting warning		RECIPIENT
alert	01	n	_	A2	Warn	Warning	PPT	TOPIC
alert	01	v	_	A2	alert, warn	warning		TOPIC
alienate	01	v	_	A0	piss off	causer of anger, agent		CAUSE
alienate	01	v	_	A1	piss off	entity getting angry		EXPERIENCER
alienate	01	v	_	A2	piss off	instrument, if separate from agent		_
align	01	v	_	A0	arrange so as to be parallel	arranger, agent		_
align	01	v	_	A1	arrange so as to be parallel	thing being aligned		_
align	01	v	_	A2	arrange so as to be parallel	standard of comparison, aligned-to		_
alkalify	01	v	_	A0	make alkaline	agent, cause	_	AGENT
alkalify	01	v	_	A1	make alkaline	thing becoming alkaline	_	PATIENT
alkalify	01	v	_	A2	make alkaline	instrument or  method	_	INSTRUMENT
allay	01	v	_	A0	to relieve, calm	agent, causer	_	_
allay	01	v	_	A1	to relieve, calm	entity relieved	_	_
allegation	01	n	_	A0	say without proof	speaker, alleger		AGENT
allegation	01	n	_	A1	say without proof	utterance, allegation		TOPIC
allegation	01	n	_	A2	say without proof	hearer		RECIPIENT
allegation	01	n	_	A3	say without proof	person against whom something is alleged		_
allege	01	v	_	A0	say without proof	speaker, alleger		AGENT
allege	01	v	_	A1	say without proof	utterance, allegation		TOPIC
allege	01	v	_	A2	say without proof	hearer		RECIPIENT
alleviate	01	v	_	A0	to make (pain, problems) less severe	agent, causer		CAUSE
alleviate	01	v	_	A1	to make (pain, problems) less severe	problems		THEME
alleviation	01	n	_	A0	Making some problem less severe	Agent, causer		_
alleviation	01	n	_	A1	Making some problem less severe	Problem alleviated		_
alligator	01	v	_	A0	make rough (to resemble the hide of an alligator)	alligatorer, Agent		_
alligator	01	v	_	A1	make rough (to resemble the hide of an alligator)	thing made scaly, Patient		_
allocate	01	v	_	A0	give to, donate	granter		AGENT
allocate	01	v	_	A1	give to, donate	thing granted		THEME
allocate	01	v	_	A2	give to, donate	benefactive, granted-to	GOL	RECIPIENT
allocation	01	n	_	A0	give to, donate	granter		AGENT
allocation	01	n	_	A1	give to, donate	thing granted		THEME
allocation	01	n	_	A2	give to, donate	beneficiary, granted-to		RECIPIENT
allot	01	v	_	A0	give to, allow to have	giver	_	AGENT
allot	01	v	_	A1	give to, allow to have	thing alloted	_	THEME
allot	01	v	_	A2	give to, allow to have	benefactive, allotted-to	_	RECIPIENT
allow	01	v	_	A0	let	allower		AGENT
allow	01	v	_	A1	let	action allowed		THEME
allow	02	v	_	A0	allocate	allocator		_
allow	02	v	_	A1	allocate	thing allocated (us. time)		_
allow	02	v	_	A2	allocate	to some task		_
allow	03	v	_	A0	admit truth of proposition	admitter		AGENT
allow	03	v	_	A1	admit truth of proposition	true proposition		THEME
allowance	01	n	_	A0	let	allower		AGENT
allowance	01	n	_	A1	let	action/entity allowed for	PPT	THEME
allude	01	v	_	A0	to make an indirect reference	alluder, agent	_	_
allude	01	v	_	A1	to make an indirect reference	entity alluded to	_	_
allure	01	v	_	A0	to attract or tempt by something flattering   or desirable	allurer, agent		AGENT
allure	01	v	_	A1	to attract or tempt by something flattering   or desirable	allured thing(s) or person		PATIENT
allure	01	v	_	A2	to attract or tempt by something flattering   or desirable	allured with, behavior or thing		PROPOSITION
ally	01	v	_	A0	to unite or connect	agent, causer	_	ACTOR1
ally	01	v	_	A1	to unite or connect	entity united	_	ACTOR2
ally	01	v	_	A2	to unite or connect	entity united with	_	THEME
alter	01	v	_	A0	transform	causer of transformation		AGENT
alter	01	v	_	A1	transform	thing changing		PATIENT
alter	01	v	_	A2	transform	end state	PRD	PRODUCT
alter	01	v	_	A3	transform	start state	DIR	MATERIAL
alteration	01	n	_	A0	Transforming	Causer of transformation		_
alteration	01	n	_	A1	Transforming	Thing changing		_
alteration	01	n	_	A2	Transforming	End state		_
alteration	01	n	_	A3	Transforming	Start state		_
alternate	01	v	_	A0	switch between   two possibilities	causer of switch		AGENT
alternate	01	v	_	A1	switch between   two possibilities	first or all things switching		PATIENT1
alternate	01	v	_	A2	switch between   two possibilities	secondary possibilities		PATIENT2
alternation	01	n	_	A0	Switching between two possibilities	Causer of switch		_
alternation	01	n	_	A1	Switching between two possibilities	First or all things switching		_
alternation	01	n	_	A2	Switching between two possibilities	Secondary possibilities		_
amalgamate	01	v	_	A0	mix, combine	mixer, agent		AGENT
amalgamate	01	v	_	A1	mix, combine	ingredient(s)		PATIENT
amass	01	v	_	A0	accumulate	entity accumulating something		AGENT
amass	01	v	_	A1	accumulate	thing/stuff accumulated		THEME
amass	01	v	_	A3	accumulate	price		_
amaze	01	v	_	A0	cause astonishment	causer of amazement		CAUSE
amaze	01	v	_	A1	cause astonishment	amazed entity		EXPERIENCER
amaze	01	v	_	A2	cause astonishment	target of amazement		_
amble	01	v	_	A0	to walk leisurely	walker, agent		THEME
ambulate	01	v	_	A0	To walk	Walker		_
ambulate	01	v	_	A1	To walk	Path walked, not DIR		_
ambulation	01	n	_	A1	Walking around	Entity moving		_
ambulation	01	n	_	A2	Walking around	Start point, or path		_
ambulation	01	n	_	A3	Walking around	End point		_
ambush	01	v	_	A0	to attack	ambusher, agent		_
ambush	01	v	_	A1	to attack	entity ambushed		_
ameliorate	01	v	_	A0	(cause to) be better, improved	cause of improvement, agent		AGENT
ameliorate	01	v	_	A1	(cause to) be better, improved	entity becoming better		PATIENT
ameliorate	01	v	_	A2	(cause to) be better, improved	instrument, if separate from agent		INSTRUMENT
amend	01	v	_	A0	add to or correct	amender, corrector		_
amend	01	v	_	A1	add to or correct	thing amended		_
amend	01	v	_	A2	add to or correct	secondary predication on arg1	PRD	_
americanize	01	v	_	A0	make more American	causer, agent	_	AGENT
americanize	01	v	_	A1	make more American	victim	_	PATIENT
americanize	01	v	_	A2	make more American	instrument	_	INSTRUMENT
amortize	01	v	_	A0	spread out burden temporally	spreader of burden, agent	_	_
amortize	01	v	_	A1	spread out burden temporally	burden (us. cost, debt)	_	_
amortize	01	v	_	A2	spread out burden temporally	spread over what	_	_
amount	01	v	_	A1	sums to	thing(s) being counted	PPT	_
amount	01	v	_	A2	sums to	count, total	PRD	_
amount	02	v	_	A1	is equivalent to	focus	PPT	_
amount	02	v	_	A2	is equivalent to	ground, introduced by 'to'	PRD	_
amplification	01	n	_	A0	Making louder or greater	Causer		_
amplification	01	n	_	A1	Making louder or greater	Thing becoming louder or greater		_
amplification	01	n	_	A2	Making louder or greater	Instrument, if separate		_
amplify	01	v	_	A0	make louder or greater	causer of becoming louder		AGENT
amplify	01	v	_	A1	make louder or greater	thing becoming louder		PATIENT
amplify	01	v	_	A2	make louder or greater	instrument, if separate from arg0		INSTRUMENT
amputate	01	v	_	A0	amputate	amputator, agent	_	AGENT
amputate	01	v	_	A1	amputate	part of body amputated	_	THEME
amputation	01	n	_	A0	Removal of a part of an entity/body	Agent, amputator		_
amputation	01	n	_	A1	Removal of a part of an entity/body	Part amputated		_
amuse	01	v	_	A0	cause mirth	causer of mirth		CAUSE
amuse	01	v	_	A1	cause mirth	mirthful entity		EXPERIENCER
amuse	01	v	_	A2	cause mirth	instrument		_
amusement	01	n	_	A0	cause mirth	causer of mirth		CAUSE
amusement	01	n	_	A1	cause mirth	mirthful entity		EXPERIENCER
amusement	01	n	_	A2	cause mirth	instrument		_
analysis	01	n	_	A0	investigate, figure out	student		AGENT
analysis	01	n	_	A1	investigate, figure out	subject		THEME
analyze	01	n	_	A0	investigate, figure out	student		AGENT
analyze	01	v	_	A0	investigate, figure out	student		AGENT
analyze	01	n	_	A1	investigate, figure out	subject	PPT	THEME
analyze	01	v	_	A1	investigate, figure out	subject		THEME
anastomose	01	v	_	A0	surgically create or connect a passage between blood vessels	agent, surgeon		AGENT
anastomose	01	v	_	A1	surgically create or connect a passage between blood vessels	first entity connected		PATIENT
anastomose	01	v	_	A2	surgically create or connect a passage between blood vessels	entity arg1 is being connected to		PATIENT
anchor	01	v	_	A0	to hold by or as if by an anchor or to form an anchor store	causer of anchorment, agent		AGENT
anchor	01	v	_	A1	to hold by or as if by an anchor or to form an anchor store	thing anchored		PATIENT
anesthetize	01	v	_	A0	render insensible with anesthetic	agent, doctor	_	AGENT
anesthetize	01	v	_	A1	render insensible with anesthetic	patient, patient	_	PATIENT
anesthetize	01	v	_	A2	render insensible with anesthetic	anesthetic, instrument separate from arg 0	_	INSTRUMENT
anger	01	v	_	A0	to make angry	cause of anger		CAUSE
anger	01	v	_	A1	to make angry	experiencer		EXPERIENCER
angioplasty	01	v	_	A0	Mechanically widening a narrowed or obstructed blood vessel	Agent, surgeon		_
angioplasty	01	v	_	A1	Mechanically widening a narrowed or obstructed blood vessel	Angioplastied entity (patient or blood vessel)		_
angle	01	v	_	A0	move on an angled trajectory	entity in motion		THEME
angle	01	v	_	A1	move on an angled trajectory	description of path		LOCATION
angle	02	v	_	A0	Cause to be/move in an angular fashion	Agent, cause		_
angle	02	v	_	A1	Cause to be/move in an angular fashion	Entity now in an angled position/path of motion		_
angle	02	v	_	A2	Cause to be/move in an angular fashion	Description of position/path		_
anglicize	01	v	_	A0	(cause to) become English in form or character	causer, agent	_	AGENT
anglicize	01	v	_	A1	(cause to) become English in form or character	entity anglicized	_	PATIENT
anglicize	01	v	_	A2	(cause to) become English in form or character	instrument	_	INSTRUMENT
anguish	01	v	_	A0	worry; be tormented	anguished one		EXPERIENCER
anguish	01	v	_	A1	worry; be tormented	cause for anguish		CAUSE
angulate	01	v	_	A0	hold or distort something so as to form angles	agent, person distorting arg1		_
angulate	01	v	_	A1	hold or distort something so as to form angles	entity being angulated		_
angulate	01	v	_	A2	hold or distort something so as to form angles	angle, degrees if explicit		_
angulation	01	n	_	A0	Formation of angles	Agent, cause		_
angulation	01	n	_	A1	Formation of angles	Entity now in an angled position/path		_
angulation	01	n	_	A2	Formation of angles	Description of position/path		_
animalize	01	v	_	A0	cause to be or seem to be an animal, dehumanize	Agent, cause of animalization		_
animalize	01	v	_	A1	cause to be or seem to be an animal, dehumanize	Entity made beast		_
animate	01	v	_	A0	cartoons	animator (prob. rare)		AGENT
animate	01	v	_	A1	cartoons	cartoon		PATIENT
animate	02	v	_	A0	be lively	cause, emotion		_
animate	02	v	_	A1	be lively	lively thing		_
ankylose	01	v	_	A0	To fuse or stiffen by ankylosis	Cause of fusing		_
ankylose	01	v	_	A1	To fuse or stiffen by ankylosis	Entity being fused/suffering from ankylosis		_
ankylosing	01	n	_	A0	Fusing or stiffening by ankylosis	Cause of fusing		_
ankylosing	01	n	_	A1	Fusing or stiffening by ankylosis	Entity being fused/ suffering from ankylosis		_
annex	01	v	_	A0	to take or appropriate, especially without permission	annexer, agent	_	AGENT
annex	01	v	_	A1	to take or appropriate, especially without permission	thing annexed	_	THEME
annex	01	v	_	A2	to take or appropriate, especially without permission	annexed from	_	SOURCE
annihilate	01	v	_	A0	destroy utterly	destroyer		AGENT
annihilate	01	v	_	A1	destroy utterly	thing destroyed		PATIENT
annihilate	01	v	_	A2	destroy utterly	instrument of destruction		INSTRUMENT
anniversary	01	n	_	A0	honor with memorial, be a memorial	agent, honorer		_
anniversary	01	n	_	A1	honor with memorial, be a memorial	thing remembered	PPT	_
anniversary	01	n	_	A2	honor with memorial, be a memorial	times celebrated	TMP	_
annotate	01	v	_	A0	to supply with notes, comment upon	commentor		AGENT
annotate	01	v	_	A1	to supply with notes, comment upon	thing commented on		THEME
announce	01	v	_	A0	say for all to hear	announcer		AGENT
announce	01	v	_	A1	say for all to hear	utterance		TOPIC
announce	01	v	_	A2	say for all to hear	hearer		RECIPIENT
announce	01	v	_	A3	say for all to hear	attribute of arg1		_
announcement	01	n	_	A0	say for all to hear	announcer		AGENT
announcement	01	n	_	A1	say for all to hear	utterance	PPT	TOPIC
announcement	01	n	_	A2	say for all to hear	hearer	GOL	RECIPIENT
announcement	01	n	_	A3	say for all to hear	attributive	VSP	_
annoy	01	v	_	A0	annoy	annoyer		CAUSE
annoy	01	v	_	A1	annoy	annoyed		EXPERIENCER
annoy	01	v	_	A2	annoy	instrument, if separate from arg0		PROPOSITION
annul	01	v	_	A0	to make void or null	entity making void or null	_	AGENT
annul	01	v	_	A1	to make void or null	thing made void	_	PATIENT
anoint	01	v	_	A0	to apply  oil or similar substance	anointer, agent	_	AGENT
anoint	01	v	_	A1	to apply  oil or similar substance	entity anointed	_	DESTINATION
answer	01	n	_	A0	give an answer, reply	replier		_
answer	01	v	_	A0	give an answer, reply	replier		_
answer	01	n	_	A1	give an answer, reply	in response to		_
answer	01	v	_	A1	give an answer, reply	in response to		_
answer	01	n	_	A2	give an answer, reply	answer		_
answer	01	v	_	A2	give an answer, reply	answer		_
antagonize	01	v	_	A0	to provoke the hostility of	causer		CAUSE
antagonize	01	v	_	A1	to provoke the hostility of	entity antagonized		EXPERIENCER
antedate	01	v	_	A0	To precede, come before something else	Preceder, thing antedating/coming before sth else		_
antedate	01	v	_	A1	To precede, come before something else	Thing preceded, following arg0.	PPT	_
anticipate	01	v	_	A0	expect	anticipater		_
anticipate	01	v	_	A1	expect	thing anticipated		_
anticipate	02	v	_	A0	come before	thing coming before		_
anticipate	02	v	_	A1	come before	thing coming after		_
anticipation	01	n	_	A0	expect	anticipater		_
anticipation	01	n	_	A1	expect	thing anticipated	PPT	_
anticoagulate	101	v	_	A0	Give a patient medication to interfere with normal clotting	Doctor		AGENT
anticoagulate	101	v	_	A1	Give a patient medication to interfere with normal clotting	Patient		PATIENT
anticoagulation	01	n	_	A0	Give medication to interfere with clotting	Doctor		_
anticoagulation	01	n	_	A1	Give medication to interfere with clotting	Patient		_
antique	01	v	_	A0	shop specifically for antiques	shopper	_	AGENT
antique	01	v	_	A1	shop specifically for antiques	thing sought	_	_
antique	01	v	_	A4	shop specifically for antiques	benefactive	_	_
apologize	01	v	_	A0	be contrite	apologist	_	_
apologize	01	v	_	A1	be contrite	apologize for	_	_
apologize	01	v	_	A2	be contrite	apologized to	_	_
apology	01	n	_	A0	be contrite	apologist		_
apology	01	n	_	A1	be contrite	apologize for		_
apology	01	n	_	A2	be contrite	apologized to		_
apostatize	01	v	_	A0	sever or dissociate	agent; the one willfully dissociating		AGENT
