predicate_lemma	sense_id	pos	sense_particle	role_type	roleset_desc	role_desc	function_tag	vn_theta
adventure	_	v	01	A0	courageous expedition	adventurer	PAG	_
adventure	_	v	01	A1	courageous expedition	the adventure	PPT	_
adventurous	_	j	02	A1	seeking, characterized by adventure	adventurous thing	PPT	_
advert	_	v	01	A0	to call attention to, refer to	Attention getter	PAG	AGENT
advert	_	v	01	A1	to call attention to, refer to	Entity referred to, target of attention	PPT	PATIENT
advertise	_	v	01	A0	make a commercial pitch	advertiser	PAG	AGENT
advertise	_	v	01	A1	make a commercial pitch	thing being pitched, advertised	PPT	THEME
advil	_	v	01	A0	use advil	advil user	PAG	_
advisable	_	j	02	A1	prudent, wise	prudent, wise thing	PPT	_
advise	_	v	01	A0	give advice	entity giving advice	PAG	AGENT
advise	_	v	01	A1	give advice	entity getting advice, impelled agent	GOL	RECIPIENT
advise	_	v	01	A2	give advice	advice, impelled action	PPT	TOPIC
advocate	_	v	01	A0	suggest	advocate, suggest	PAG	_
advocate	_	v	01	A1	suggest	suggestion	PPT	_
advocate	_	v	01	A2	suggest	recipient of advice	GOL	_
aerate	_	n	01	A0	exchange of carbon dioxide for oxygen	cause of exchange (blood, lungs)	PAG	_
aerate	_	n	01	A1	exchange of carbon dioxide for oxygen	thing, gas exchange	PPT	_
aerosolize	_	v	01	A0	to disperse as an aerosol	Agent, disperser	PAG	_
aerosolize	_	v	01	A1	to disperse as an aerosol	Substance being aerosolized	PPT	_
afebrile	_	j	01	A1	having no fever	entity without a fever	PPT	_
affair	_	n	01	A0	an illicit romantic relationship	entity having an affair	PAG	_
affair	_	n	01	A1	an illicit romantic relationship	with whom; other party	COM	_
affair	_	n	02	A1	matter, occurance	participants	PPT	_
affair	_	n	02	A2	matter, occurance	What kind of matter	PPT	_
affect	_	j	01	A0	have an effect on, have an effect on	thing affecting	PAG	STIMULUS
affect	_	v	02	A0	assume, take on	agent, assumer	PAG	_
affect	_	j	01	A1	have an effect on, have an effect on	thing affected	PPT	EXPERIENCER
affect	_	v	02	A1	assume, take on	characteristic	PPT	_
affect	_	j	01	A2	have an effect on, have an effect on	instrument, effect had	MNR	_
affection	_	n	01	A0	feel fondly towards	entity feeling positive emotion	PAG	_
affection	_	n	01	A1	feel fondly towards	target of affection	PPT	_
affiliate	_	v	01	A0	to adopt or accept as a member, association with	causer of affiliation, agent	PAG	AGENT
affiliate	_	v	01	A1	to adopt or accept as a member, association with	entity affiliated	PPT	PATIENT
affiliate	_	v	01	A2	to adopt or accept as a member, association with	affiliated with	PPT	CO-PATIENT
affirm	_	n	01	A0	attest the truth or validity of	confirmer	PAG	EXPERIENCER
affirm	_	n	01	A1	attest the truth or validity of	thing confirmed, statement or proposition	PPT	STIMULUS
affirm	_	n	01	A2	attest the truth or validity of	benefactive, hearer	GOL	RECIPIENT
affix	_	v	01	A0	attach, as with glue	attacher, agent	PAG	_
affix	_	v	01	A1	attach, as with glue	focus of attachment	PPT	_
affix	_	v	01	A2	attach, as with glue	thing arg 1 is affixed to	GOL	_
affix	_	v	01	A3	attach, as with glue	instrument of bonding, glue	MNR	_
afflict	_	v	01	A0	suffer	causer of suffering	PAG	STIMULUS
afflict	_	v	01	A1	suffer	entity suffering	PPT	EXPERIENCER
afflict	_	v	01	A2	suffer	instrument, if separate from arg0	MNR	_
afford	_	v	01	A0	be able to spare, have the financial means	haver of financial means, agent	PAG	_
afford	_	v	02	A0	provide, make available	provider, agent	PAG	_
afford	_	v	01	A1	be able to spare, have the financial means	costly thing, theme	PPT	_
afford	_	v	02	A1	provide, make available	provided, theme	PPT	_
afford	_	v	02	A2	provide, make available	recipient	GOL	_
affordable	_	j	03	A0	priced attainably	entity able to pay for arg1	PAG	_
affordable	_	j	03	A1	priced attainably	commodity priced attainably	PPT	_
affordable	_	j	03	A2	priced attainably	price	VSP	_
affront	_	v	01	A0	inentionally cause offense	offender	PAG	STIMULUS
affront	_	v	01	A1	inentionally cause offense	offended	PPT	EXPERIENCER
affront	_	v	01	A2	inentionally cause offense	instrument, if separate from arg0	MNR	_
affuse	_	v	01	A0	pour	causal agent	PAG	_
affuse	_	v	01	A1	pour	thing affused, poured	PPT	_
affuse	_	v	01	A2	pour	destination	GOL	_
african	_	j	02	A1	characterized as of african origin	African entity	PAG	_
africanamerican	_	j	01	A1	american, of african descent	african american entity	PAG	_
africanize	_	v	01	A0	make african in trait	agent, causer	PAG	AGENT
africanize	_	v	01	A1	make african in trait	thing changing	PPT	PATIENT
age	_	v	01	A0	to make or become old or older, having grown older	causer of aging, agent	PAG	AGENT
age	_	v	01	A1	to make or become old or older, having grown older	entity getting old	PPT	PATIENT
age	_	v	01	A2	to make or become old or older, having grown older	attribute (how old)	EXT	_
age	out	v	02	A0	become too old for	entity determining what the age cap is	PAG	_
age	out	v	02	A1	become too old for	entity getting older	PPT	_
age	out	v	02	A2	become too old for	thing arg1 is too old for	DIR	_
agglomerate	_	v	01	A0	make a cluster or pile	agent, cause	PAG	AGENT
agglomerate	_	v	01	A1	make a cluster or pile	clustering thing	PPT	PATIENT
agglomerate	_	v	01	A2	make a cluster or pile	instrument, method	MNR	INSTRUMENT
aggravate	_	j	01	A0	make angry or worse, anger-inducing, worsening	stimulus	PAG	STIMULUS
aggravate	_	j	01	A1	make angry or worse, anger-inducing, worsening	thing getting angry or getting worse	PPT	EXPERIENCER
aggravate	_	j	01	A2	make angry or worse, anger-inducing, worsening	instrument, if separate from arg0	MNR	_
aggregate	_	n	01	A0	to bring together, collect into one sum, mass, or body	entity aggregating something	PAG	AGENT
aggregate	_	n	01	A1	to bring together, collect into one sum, mass, or body	thing/stuff aggregated	PPT	THEME
aggregate	_	n	01	A2	to bring together, collect into one sum, mass, or body	attribute, descriptor of state where arg1 aggregates	LOC	_
aggress	_	n	01	A0	hostile behavior, actively hostile	aggressor	PAG	_
aggress	_	j	02	A0	fast-growing	fast-growing thing	PAG	_
aggress	_	n	01	A1	hostile behavior, actively hostile	entity aggression is directed toward	GOL	_
aggrieve	_	v	01	A0	cause grief or injury	offender	PAG	STIMULUS
aggrieve	_	v	01	A1	cause grief or injury	aggrieved	PPT	EXPERIENCER
aggrieve	_	v	01	A2	cause grief or injury	instrument, if separate from arg0	MNR	_
agitate	_	j	01	A0	to upset, disturb	causer	PAG	STIMULUS
agitate	_	j	01	A1	to upset, disturb	experiencer	PPT	EXPERIENCER
agonize	_	v	01	A1	suffer distress	agonized entity	PPT	EXPERIENCER
agonize	_	v	01	A2	suffer distress	cause of agony	PAG	STIMULUS
agree	_	n	01	A0	agree	agreer	PAG	AGENT
agree	_	n	01	A1	agree	proposition	PPT	THEME
agree	_	n	01	A2	agree	other entity agreeing	COM	CO-AGENT
agreeable	_	j	02	A0	agreeable	affable entity, agreeable person	PAG	_
agreeable	_	j	02	A1	agreeable	what is agreed to, agreeable to what?	PPT	_
ah	_	v	01	A0	express admiration or pleasure	ah-er	PAG	_
ah	_	v	01	A1	express admiration or pleasure	cause of awe (ah?)	PPT	_
ahead	_	j	01	A1	proceding faster than designated schedule	entity/accomplishment ahead of schedule	PAG	_
ahead	_	j	02	A1	be spatially in front of	entity in the front	PAG	_
ahead	_	j	03	A1	be winning	entity winning	PAG	_
ahead	_	j	01	A2	proceding faster than designated schedule	by how much	EXT	_
ahead	_	j	02	A2	be spatially in front of	entity in the back	PPT	_
ahead	_	j	03	A2	be winning	entity losing	PPT	_
ahead	_	j	01	A3	proceding faster than designated schedule	schedule, goal	PPT	_
ahead	_	j	03	A3	be winning	by how much	EXT	_
ahead	_	j	03	A4	be winning	competition	VSP	_
aid	_	v	01	A0	help	helper	PAG	AGENT
aid	_	v	01	A1	help	project	PPT	THEME
aid	_	v	01	A2	help	benefactor	GOL	BENEFICIARY
ail	_	v	01	A0	be ill	illness	PAG	STIMULUS
ail	_	v	01	A1	be ill	sick entity	PPT	EXPERIENCER
aim	_	v	01	A0	plan	aimer	PAG	EXPERIENCER
aim	_	v	02	A0	directed motion	aimer	PAG	_
aim	_	v	01	A1	plan	action	PPT	STIMULUS
aim	_	v	02	A1	directed motion	thing in motion	PPT	_
aim	_	v	02	A2	directed motion	target	GOL	_
air	_	v	01	A0	cause to be widely visible	airer, agent	PAG	AGENT
air	_	v	01	A1	cause to be widely visible	thing aired	PPT	PATIENT
air	_	v	01	A2	cause to be widely visible	audience	GOL	_
airdrop	_	v	09	A0	delivery via aircraft	deliverer	PAG	_
airdrop	_	v	09	A1	delivery via aircraft	thing delivered	PPT	_
airdrop	_	v	09	A2	delivery via aircraft	recipient	GOL	_
airlift	_	v	01	A0	to transport in an airlift	agent, causer	PAG	_
airlift	_	v	01	A1	to transport in an airlift	entity transported	PPT	_
airlift	_	v	01	A2	to transport in an airlift	transported to	LOC	_
airlift	_	v	01	A3	to transport in an airlift	transported from	DIR	_
airmail	_	v	01	A0	send by air	mailer	PAG	AGENT
airmail	_	v	01	A1	send by air	letter	PPT	THEME
airmail	_	v	01	A2	send by air	mailed-to	GOL	DESTINATION
airstrike	_	n	12	A0	attack from the air	striker	PAG	_
airstrike	_	n	12	A1	attack from the air	target struck/attacked	PPT	_
airstrike	_	n	12	A2	attack from the air	weapon	MNR	_
airtrapping	_	n	01	A0	catching air as if in a trap	Trapper, intentional agent	PAG	_
airtrapping	_	n	01	A1	catching air as if in a trap	Type of air trapped, if explicit	PPT	_
airtrapping	_	n	01	A2	catching air as if in a trap	Location air is being trapped in (might be a medical patient)	LOC	_
akin	_	j	01	A1	similar, related	first item	PPT	_
akin	_	j	01	A2	similar, related	second item	PPT	_
akin	_	j	01	A3	similar, related	domain of similarity	VSP	_
alarm	_	v	01	A0	to give warning to, frighten	warning	PAG	STIMULUS
alarm	_	v	01	A1	to give warning to, frighten	entity alarmed	PPT	EXPERIENCER
alcoholize	_	v	01	A0	to saturate in alcohol, or convert to alcohol	Agent of saturation, conversion	PAG	_
alcoholize	_	v	01	A1	to saturate in alcohol, or convert to alcohol	Entity saturated converted	PPT	_
alcoholize	_	v	01	A2	to saturate in alcohol, or convert to alcohol	Resulting state after conversion, attribute of arg1	PRD	_
alert	_	n	01	A0	alert, warn	entity giving warning	PAG	AGENT
alert	_	j	02	A0	be alive; awake and watchful	watchful entity	PAG	_
alert	_	n	01	A1	alert, warn	entity getting warning	GOL	RECIPIENT
alert	_	n	01	A2	alert, warn	warning	PPT	TOPIC
alien	_	j	01	A1	alien	unfamiliar thing, thing that's alien	PPT	_
alien	_	j	01	A2	alien	perceiver, alien to whom?	PAG	_
alienate	_	n	01	A0	piss off, causing to feel like an outsider	causer of anger, agent	PAG	STIMULUS
alienate	_	n	01	A1	piss off, causing to feel like an outsider	entity getting angry	PPT	EXPERIENCER
alienate	_	n	01	A2	piss off, causing to feel like an outsider	alienated from what/whom, the insiders	DIR	_
align	_	j	01	A0	arrange so as to be parallel, harmonious with	arranger, agent/cause	PAG	_
align	_	j	01	A1	arrange so as to be parallel, harmonious with	first or all things aligned	PPT	_
align	_	j	01	A2	arrange so as to be parallel, harmonious with	second thing, standard of comparison, aligned-to	GOL	_
align	_	j	01	A3	arrange so as to be parallel, harmonious with	subject matter, domain of alignment; issue aligned on	VSP	_
alike	_	j	05	A1	similar	things that are alike	PAG	_
alike	_	j	05	A2	similar	domain of likeness	VSP	_
alkalify	_	v	01	A0	make alkaline	agent, cause	PAG	AGENT
alkalify	_	v	01	A1	make alkaline	thing becoming alkaline	PPT	PATIENT
alkalify	_	v	01	A2	make alkaline	instrument or  method	MNR	INSTRUMENT
alkylate	_	v	01	A0	introduce an alkyl radical into (a compound)	Agent	PAG	_
alkylate	_	v	01	A1	introduce an alkyl radical into (a compound)	Compound alkylated	PPT	_
allay	_	v	01	A0	to relieve, calm	agent, causer	PAG	_
allay	_	v	01	A1	to relieve, calm	entity relieved	PPT	_
allege	_	n	01	A0	say without proof	speaker, alleger	PAG	AGENT
allege	_	n	01	A1	say without proof	utterance, allegation	PPT	TOPIC
allege	_	n	01	A2	say without proof	hearer	GOL	RECIPIENT
allege	_	n	01	A3	say without proof	person against whom something is alleged	VSP	_
allegiant	_	j	01	A1	devoted, giving liege	devoted entity	PAG	_
allegiant	_	j	01	A2	devoted, giving liege	devoted to	GOL	_
allergic	_	j	01	A1	allergic	sufferer, allergic one	PPT	_
allergic	_	j	01	A2	allergic	cause of allergy	PAG	_
alleviate	_	n	01	A0	to make (pain, problems) less severe, making some problem less severe	agent, causer	CAU	CAUSE
alleviate	_	n	01	A1	to make (pain, problems) less severe, making some problem less severe	problems	PPT	THEME
alligator	_	v	01	A0	make rough (to resemble the hide of an alligator)	alligatorer, Agent	PAG	_
alligator	_	v	01	A1	make rough (to resemble the hide of an alligator)	thing made scaly, Patient	PPT	_
allocate	_	n	01	A0	give to, donate	granter	PAG	AGENT
allocate	_	n	01	A1	give to, donate	thing granted	PPT	THEME
allocate	_	n	01	A2	give to, donate	benefactive, granted-to	GOL	GOAL
allot	_	n	01	A0	give to, allow to have	giver	PAG	AGENT
allot	_	n	01	A1	give to, allow to have	thing alloted	PPT	THEME
allot	_	n	01	A2	give to, allow to have	benefactive, allotted-to	GOL	GOAL
allow	_	v	01	A0	let	allower	PAG	AGENT
allow	_	v	02	A0	allocate	allocator	PAG	AGENT
allow	_	v	03	A0	admit truth of proposition	admitter	PAG	AGENT
allow	_	v	01	A1	let	action allowed	PPT	THEME
allow	_	v	02	A1	allocate	thing allocated (us. time)	PPT	THEME
allow	_	v	03	A1	admit truth of proposition	true proposition	PPT	THEME
allow	_	v	02	A2	allocate	to some task	GOL	GOAL
allowable	_	j	04	A0	permissable	allower	PAG	_
allowable	_	j	04	A1	permissable	action allowed (may require concatenation)	PPT	_
allude	_	v	01	A0	to make an indirect reference	alluder, agent	PAG	_
allude	_	v	01	A1	to make an indirect reference	entity alluded to	PPT	_
allure	_	v	01	A0	to attract or tempt by something flattering   or desirable	allurer, agent	PAG	AGENT
allure	_	v	01	A1	to attract or tempt by something flattering   or desirable	allured thing(s) or person	PPT	PATIENT
allure	_	v	01	A2	to attract or tempt by something flattering   or desirable	allured with, behavior or thing	PRD	RESULT
ally	_	v	01	A0	to unite or connect, 	agent, causer	PAG	AGENT
ally	_	v	01	A1	to unite or connect, 	entity united	PPT	_
ally	_	v	01	A2	to unite or connect, 	entity united with	COM	CO-AGENT
alone	_	j	01	A1	isolated, unaccompanied, unique	loner	PAG	_
alone	_	j	01	A2	isolated, unaccompanied, unique	domain in which arg1 is unique	PPT	_
alright	_	j	01	A0	ok	entity deeming it 'alright'	PAG	_
alright	_	j	01	A1	ok	thing that is alright	PPT	_
alright	_	j	01	A2	ok	who it is alright for	GOL	_
alter	_	v	01	A0	transform	causer of transformation	PAG	AGENT
alter	_	v	01	A1	transform	thing changing	PPT	PATIENT
alter	_	v	01	A2	transform	end state	PRD	RESULT
alter	_	v	01	A3	transform	start state	VSP	MATERIAL
altercation	_	n	01	A0	hostile encounter, quarrel	first participant	PAG	_
altercation	_	n	01	A1	hostile encounter, quarrel	second participant	COM	_
altercation	_	n	01	A2	hostile encounter, quarrel	spoils, over what?	PPT	_
alternate	_	v	01	A0	switch between   two possibilities	causer of switch	PAG	AGENT
alternate	_	v	01	A1	switch between   two possibilities	first or all things switching	PPT	PATIENT
alternate	_	v	01	A2	switch between   two possibilities	secondary possibilities	PPT	CO-PATIENT
amalgamate	_	v	01	A0	mix, combine	mixer, agent	PAG	AGENT
amalgamate	_	v	01	A1	mix, combine	ingredient(s)	PPT	PATIENT
amass	_	v	01	A0	accumulate	entity accumulating something	PAG	AGENT
amass	_	v	01	A1	accumulate	thing/stuff accumulated	PPT	THEME
amass	_	v	01	A3	accumulate	price	VSP	_
amaze	_	j	01	A0	cause astonishment	causer of amazement	PAG	STIMULUS
amaze	_	j	01	A1	cause astonishment	amazed entity	PPT	EXPERIENCER
ambiguous	_	j	01	A0	unclear as to meaning, unspecific	agent of evasive, ambiguous action	PAG	_
ambiguous	_	j	01	A1	unclear as to meaning, unspecific	ambiuous action, thing	PPT	_
ambiguous	_	j	01	A2	unclear as to meaning, unspecific	target of ambiguous behavior	GOL	_
ambitious	_	j	01	A0	having big plans for great success	entity with ambition	PAG	_
ambitious	_	j	01	A1	having big plans for great success	the ambition	PPT	_
amble	_	v	01	A0	to walk leisurely	walker, agent	PPT	THEME
ambulate	_	n	01	A0	to walk, walking around, walking	Walker	PAG	AGENT
ambulate	_	n	01	A1	to walk, walking around, walking	Path walked, not DIR	LOC	LOCATION
ambulatory	_	j	02	A0	to walk, walking around, walking	Walker	PAG	AGENT
ambulatory	_	j	02	A1	to walk, walking around, walking	Path walked, not DIR	LOC	LOCATION
ambush	_	n	01	A0	to attack	ambusher, agent	PAG	_
ambush	_	n	01	A1	to attack	entity ambushed	PPT	_
ameliorate	_	v	01	A0	(cause to) be better, improved	cause of improvement, agent	PAG	AGENT
ameliorate	_	v	01	A1	(cause to) be better, improved	entity becoming better	PPT	PATIENT
ameliorate	_	v	01	A2	(cause to) be better, improved	instrument, if separate from agent	MNR	INSTRUMENT
amenable	_	j	01	A0	open to being acted upon in a certain way	acceptor	PAG	_
amenable	_	j	01	A1	open to being acted upon in a certain way	amenable to; thing tried	PPT	_
amend	_	v	01	A0	add to or correct, adding to, correcting	amender, corrector	PAG	_
amend	_	v	01	A1	add to or correct, adding to, correcting	thing amended	PPT	_
amend	_	v	01	A2	add to or correct, adding to, correcting	secondary predication on arg1	PRD	_
amendable	_	j	02	A0	able to be added to, edited	amender, corrector	PAG	_
amendable	_	j	02	A1	able to be added to, edited	thing amended	PPT	_
amendable	_	j	02	A2	able to be added to, edited	secondary predication on arg1	PRD	_
american	_	j	02	A1	or origin in america	American entity	PPT	_
americanize	_	v	01	A0	make more american	causer, agent	PAG	AGENT
americanize	_	v	01	A1	make more american	victim	PPT	PATIENT
americanize	_	v	01	A2	make more american	instrument	MNR	INSTRUMENT
amicable	_	j	01	A1	characterized by friendship	amicable thing	PPT	_
amicable	_	j	01	A2	characterized by friendship	amicable to whom?	GOL	_
aminate	_	v	01	A0	add an amino group to a compound	agent of amination (e.g. scientist)	PAG	_
aminate	_	v	01	A1	add an amino group to a compound	thing aminated	PPT	_
aminate	_	v	01	A2	add an amino group to a compound	instrument	MNR	_
aminate	_	v	01	A3	add an amino group to a compound	product of amination	PRD	_
amnesty	_	n	01	A0	official pardoning	forgiver, granter of pardon	PAG	_
amnesty	_	n	01	A1	official pardoning	pardoned entity	PPT	_
amnesty	_	n	01	A2	official pardoning	forgiven acts	VSP	_
