verb_form	sense_id	role_type	proto_question	support	squad_f1	proto_count_qasrl	proto_count_onto
alienate	1	A1	what is alienated ?	7	0.5370521541950113	1.0	1.0
align	1	A0	what aligns something ?	7	0.2857142857142857	0.0	4.0
align	1	A0	what aligns with something?	7	0.2857142857142857	0.0	1.0
align	1	A1	what is aligned with something?	9	0.4012345679012346	1.0	1.0
align	1	A1	what aligns with something?	9	0.3888888888888889	4.0	0.0
align	1	A2	where does something align ?	9	0.8332038332038332	1.0	0.0
align	1	A2	what is something aligned with ?	9	0.8114478114478114	1.0	0.0
allay	1	A0	what allays something ?	5	0.7333333333333333	0.0	2.0
allay	1	A0	what allays something ?	5	0.7166666666666666	1.0	2.0
allay	1	A1	what is allayed ?	6	0.7786774628879892	1.0	2.0
allege	1	A0	what alleges something ?	49	0.642247393375213	15.0	22.0
allege	1	A0	what alleges ?	49	0.6347644001779339	3.0	0.0
allege	1	A1	what is alleged ?	50	0.7143523320797844	12.0	1.0
allege	1	A1	what does something allege ?	50	0.6462711394179954	20.0	2.0
alleviate	1	A0	what alleviates something ?	5	0.42857142857142855	0.0	3.0
alleviate	1	A0	what alleviates something ?	5	0.37777777777777777	2.0	2.0
alleviate	1	A1	what is alleviated ?	14	0.7800207039337475	3.0	5.0
alleviate	1	A1	what does something alleviate ?	14	0.6213435374149661	0.0	1.0
allocate	1	A0	what allocates something ?	14	0.7694677871148459	0.0	8.0
allocate	1	A0	what allocates something ?	14	0.7521541950113378	2.0	1.0
allocate	1	A1	what is allocated ?	43	0.6415644495539472	2.0	8.0
allocate	1	A1	what does something allocate ?	43	0.6063302505162971	2.0	7.0
allocate	1	A2	what is something allocated for ?	17	0.4971561826669394	2.0	0.0
allocate	1	A2	what is something allocated to ?	17	0.4366203786017235	2.0	1.0
allot	1	A0	what allots something ?	1	1.0	0.0	1.0
allot	1	A1	what does something allot ?	4	0.7222222222222222	0.0	1.0
allot	1	A1	what is allotted ?	4	0.6388888888888888	0.0	1.0
allot	1	A2	what is allotted ?	1	0.18181818181818185	0.0	1.0
allow	1	A0	what allows something ?	50	0.5266574144809438	148.0	131.0
allow	1	A0	what allows for something?	50	0.5130239368474663	13.0	5.0
allow	1	A1	what does something allow ?	50	0.8131788605895509	140.0	15.0
allow	1	A1	what does something allow for ?	50	0.7649627665752036	10.0	0.0
allow	2	A0	what allows something something?	5	0.75	0.0	20.0
allow	2	A0	what allows something to do something?	5	0.7142857142857143	0.0	11.0
allow	2	A1	what is allowed ?	10	0.8691699604743082	64.0	18.0
allow	2	A1	what is something allowed ?	10	0.7818972332015809	9.0	0.0
allow	2	A2	what is allowed something ?	5	0.8	1.0	2.0
allow	2	A2	what is allowed to do something?	5	0.8	1.0	0.0
allow	3	A0	what allows for something?	2	0.5	13.0	5.0
allow	3	A0	what allows something ?	2	0.5	148.0	131.0
allow	3	A1	how is something allowed ?	1	0.631578947368421	3.0	0.0
allow	3	A1	what does something allow ?	1	0.631578947368421	140.0	15.0
allude	1	A0	what alludes to something?	4	0.75	2.0	4.0
allude	1	A0	what alludes ?	4	0.5277777777777778	1.0	0.0
allude	1	A1	what does something allude to ?	4	0.3721804511278195	3.0	3.0
allude	1	A1	where is something alluded to something?	4	0.26666666666666666	1.0	0.0
ally	1	A0	what allies something ?	4	0.7142857142857143	0.0	3.0
ally	1	A0	what allies with someone?	4	0.7142857142857143	1.0	0.0
ally	1	A1	what is allied with something?	8	0.2083333333333333	0.0	1.0
ally	1	A1	what allies with someone?	8	0.2083333333333333	4.0	0.0
ally	1	A2	what does something ally with ?	5	0.7866666666666666	2.0	0.0
ally	1	A2	what is something allied with ?	5	0.7866666666666666	1.0	0.0
alter	1	A0	what alters something ?	25	0.5832967032967032	5.0	16.0
alter	1	A0	what alters something ?	25	0.5803296703296703	1.0	6.0
alter	1	A1	what is altered ?	33	0.8825496613375402	11.0	3.0
alter	1	A1	what does something alter ?	33	0.8716222049555382	7.0	5.0
alternate	1	A0	what alternates something ?	2	1.0	0.0	1.0
alternate	1	A0	what alternates ?	2	0.5833333333333334	1.0	0.0
alternate	1	A1	what does something alternate ?	4	0.5	1.0	0.0
alternate	1	A1	what alternates ?	4	0.3928571428571429	9.0	1.0
alternate	1	A2	what alternates ?	1	0.631578947368421	1.0	0.0
alternate	1	A2	when does something alternate with ?	1	0.15384615384615385	1.0	0.0
amalgamate	1	A0	what amalgamates something ?	1	0.0	0.0	1.0
amass	1	A0	what amasses something ?	10	0.3933333333333333	0.0	3.0
amass	1	A0	what amasses something ?	10	0.3933333333333333	4.0	5.0
amass	1	A1	what does something amass ?	9	0.8240740740740741	3.0	4.0
amass	1	A1	what amasses something ?	9	0.1111111111111111	0.0	1.0
amaze	1	A0	what amazes something ?	6	0.8928571428571429	0.0	3.0
amaze	1	A0	what amazes something ?	6	0.4642857142857144	0.0	1.0
amaze	1	A1	what does something amaze ?	7	0.5714285714285714	0.0	1.0
amaze	1	A2	what amazes something something?	1	0.2857142857142857	0.0	1.0
amble	1	A0	what ambles somewhere?	1	1.0	0.0	1.0
ambush	1	A0	what ambushes something ?	3	0.7037037037037037	0.0	3.0
ambush	1	A1	what is ambushed ?	5	0.92	0.0	2.0
ambush	1	A1	what does something ambush ?	5	0.8171428571428571	0.0	1.0
amend	1	A0	what amends something ?	12	0.5861928104575164	1.0	10.0
amend	1	A0	what amends something ?	12	0.4867269984917044	1.0	1.0
amend	1	A1	what is amended ?	22	0.7906926406926406	8.0	4.0
amend	1	A1	what is amended somewhere?	22	0.7851981351981352	1.0	0.0
amend	1	A2	how is something amended ?	7	0.961904761904762	1.0	0.0
amend	1	A2	why does something amend something ?	7	0.9197278911564624	1.0	0.0
americanize	1	A0	what americanize something ?	1	0.5	0.0	1.0
americanize	1	A1	what does something americanize ?	1	0.0	0.0	1.0
amortize	1	A0	what amortizes something ?	1	0.0	0.0	1.0
amount	1	A1	what amounts to something?	27	0.7571889054517194	3.0	37.0
amount	1	A1	what amounts to do something?	27	0.7437602721400451	0.0	1.0
amount	1	A2	what does something amount to ?	24	0.6687032979455848	0.0	7.0
amount	1	A2	what does something amount in ?	24	0.6604210709133577	1.0	0.0
amount	2	A1	what amounts to something?	14	0.4888888888888889	3.0	37.0
amount	2	A1	what amounts in something?	14	0.4637711494854352	1.0	0.0
amount	2	A2	what does something amount to ?	15	0.5553069153069152	0.0	7.0
amount	2	A2	what does something amount in ?	15	0.5182698782698782	1.0	0.0
amplify	1	A0	what amplifies something ?	2	1.0	1.0	1.0
amplify	1	A0	what amplifies something ?	2	0.75	2.0	1.0
amplify	1	A1	what does something amplify ?	3	0.7818181818181819	5.0	0.0
amplify	1	A1	what is amplified ?	3	0.7818181818181819	4.0	0.0
amputate	1	A0	what amputates something ?	3	0.0	0.0	2.0
amputate	1	A1	what does something amputate ?	3	0.8888888888888888	0.0	2.0
amuse	1	A0	what amuses something ?	4	0.3214285714285714	0.0	1.0
amuse	1	A0	what amuses ?	4	0.3055555555555556	0.0	1.0
amuse	1	A1	what is amused ?	3	0.7333333333333334	0.0	3.0
analyze	1	A0	what analyzes something ?	35	0.6188557975024139	7.0	24.0
analyze	1	A0	what analyzes something ?	35	0.5735398663970093	1.0	5.0
analyze	1	A1	what does something analyze ?	41	0.8862040398625766	9.0	4.0
analyze	1	A1	what is analyzed ?	41	0.8795838308033429	9.0	6.0
anchor	1	A1	what is anchored to something?	3	1.0	1.0	0.0
anchor	1	A1	what does something anchor ?	3	0.6666666666666666	1.0	0.0
anger	1	A0	what is something angered by ?	11	0.7693745648291103	1.0	0.0
anger	1	A0	what angers something ?	11	0.7014091968637423	0.0	4.0
anger	1	A1	what is angered ?	12	0.5887896825396826	0.0	4.0
anger	1	A1	what is angered by something?	12	0.5887896825396826	1.0	0.0
animate	1	A1	how is something animated ?	1	0.0	1.0	0.0
animate	1	A1	what is animated ?	1	0.0	1.0	0.0
annihilate	1	A0	what annihilates something ?	1	0.25	2.0	1.0
annihilate	1	A1	what is annihilated ?	2	0.5	1.0	0.0
annihilate	1	A1	what does something annihilate ?	2	0.3333333333333333	1.0	0.0
announce	1	A0	what announces something ?	50	0.8172770562770559	6.0	16.0
announce	1	A0	what announces something to do something?	50	0.8134891774891774	1.0	0.0
announce	1	A1	what is announced ?	50	0.7728932246009975	38.0	48.0
announce	1	A1	what does something announce ?	50	0.7408899173196035	95.0	39.0
announce	1	A2	where does something announce ?	6	0.6666666666666666	0.0	1.0
announce	1	A2	what does something announce something to ?	6	0.6666666666666666	1.0	0.0
annoy	1	A0	what annoys something ?	5	0.783068783068783	0.0	2.0
annoy	1	A0	what annoys something ?	5	0.4571428571428571	0.0	2.0
annoy	1	A1	what is annoyed ?	9	0.4335511982570806	1.0	3.0
annul	1	A1	what is annulled ?	2	0.5119047619047619	1.0	0.0
answer	1	A0	what answers for something?	50	0.8690476190476191	0.0	1.0
answer	1	A0	what answers something ?	50	0.8371666666666667	3.0	69.0
answer	1	A1	what does something answer ?	50	0.6019925204094002	5.0	13.0
answer	1	A1	what is answered ?	50	0.5304910253145547	8.0	13.0
answer	1	A2	what does something answer ?	50	0.9506631093863692	0.0	2.0
answer	1	A2	why does something answer something ?	50	0.7149441013211429	0.0	1.0
antagonize	1	A0	what antagonizes something ?	2	0.5	0.0	1.0
antagonize	1	A0	what antagonizes something ?	2	0.0	0.0	1.0
anticipate	1	A0	what anticipates something ?	36	0.5558237270698572	1.0	6.0
anticipate	1	A0	what anticipates something ?	36	0.5054403685982634	4.0	24.0
anticipate	1	A1	what does something anticipate ?	50	0.7592658591127152	4.0	6.0
anticipate	1	A1	what is anticipated ?	50	0.7462807203689557	3.0	4.0
apologize	1	A0	what apologizes for something?	16	0.7198529411764706	1.0	4.0
apologize	1	A0	what apologizes to someone?	16	0.6583333333333333	0.0	3.0
apologize	1	A1	what does something apologize for ?	8	0.6628052503052503	1.0	0.0
apologize	1	A1	why does something apologize ?	8	0.5794719169719169	1.0	0.0
apologize	1	A2	what does something apologize to ?	9	0.6088183421516754	1.0	3.0
appeal	1	A0	what appeals something ?	23	0.4644268774703557	4.0	9.0
appeal	1	A0	what appeals ?	23	0.463768115942029	6.0	13.0
appeal	1	A1	what is appealed ?	14	0.5709750566893425	1.0	3.0
appeal	1	A1	what does something appeal ?	14	0.4934773909563826	2.0	4.0
appeal	1	A2	how does something appeal ?	8	0.8796703296703297	1.0	0.0
appeal	1	A2	where does something appeal something ?	8	0.7407814407814407	1.0	0.0
appeal	2	A0	what appeals to someone?	22	0.7161898707353253	1.0	2.0
appeal	2	A0	what appeals to something?	22	0.7079254079254079	1.0	10.0
appeal	2	A1	what does something appeal to ?	16	0.6787136066547832	3.0	1.0
appeal	2	A1	what does something appeal to ?	16	0.6724927849927851	5.0	19.0
appeal	2	A2	what does something appeal for ?	16	0.7983012799911173	1.0	1.0
appeal	2	A2	how does something appeal ?	16	0.6722067325734121	1.0	0.0
appeal	3	A0	what appeals to someone?	30	0.4634788359788359	1.0	2.0
appeal	3	A0	what appeals to something?	30	0.4634788359788359	1.0	10.0
appeal	3	A1	what is appealed ?	24	0.6760239034748841	0.0	1.0
appeal	3	A1	what does something appeal to ?	24	0.673330452800267	5.0	19.0
appear	1	A1	what appears somewhere?	50	0.6883746569334803	20.0	12.0
appear	1	A1	what appears something ?	50	0.6477706958295194	9.0	4.0
appear	2	A1	what appears ?	50	0.4775027340180909	83.0	51.0
appear	2	A1	how does something appear ?	50	0.4724179623562565	34.0	3.0
appear	2	A2	what appears something ?	5	0.5119413919413919	0.0	1.0
appear	2	A2	what does something appear to ?	5	0.4647619047619048	0.0	2.0
appease	1	A0	what appeases something ?	4	0.75	0.0	4.0
appease	1	A1	what does something appease ?	5	0.8363636363636363	0.0	1.0
append	1	A0	what appends something ?	1	0.0	0.0	1.0
append	1	A1	what is appended ?	3	1.0	0.0	1.0
append	1	A1	what is appended to something?	3	0.6666666666666666	0.0	1.0
applaud	1	A0	what applauds something ?	9	0.6797385620915032	2.0	6.0
applaud	1	A0	what applauds ?	9	0.574074074074074	1.0	1.0
applaud	1	A1	what does something applaud ?	5	1.0	1.0	0.0
applaud	1	A1	what does something applaud ?	5	0.8	1.0	2.0
apply	1	A0	what applies to do something?	50	0.6015365079365079	0.0	6.0
apply	1	A0	what applies to something?	50	0.5968698412698413	0.0	4.0
apply	1	A1	what does something apply for ?	50	0.6797599070571207	8.0	4.0
apply	1	A1	what does something apply ?	50	0.6636610980573829	37.0	18.0
apply	1	A2	what does something apply to ?	13	0.7240114957506262	17.0	10.0
apply	1	A2	what does something apply something to ?	13	0.6727294444685749	10.0	0.0
apply	2	A0	what applies something ?	37	0.521476074107653	31.0	35.0
apply	2	A0	what applies to something?	37	0.4252250041723726	0.0	4.0
apply	2	A1	what applies in something?	50	0.5796621277273452	0.0	1.0
apply	2	A1	what applies ?	50	0.5757069530057146	6.0	13.0
apply	2	A2	what does something apply to ?	50	0.7307410795555345	2.0	1.0
apply	2	A2	what does something apply to ?	50	0.6886126720153624	17.0	10.0
apply	3	A0	what applies for something?	2	0.5714285714285714	3.0	14.0
apply	3	A0	what applies something to something?	2	0.5	4.0	0.0
apply	3	A1	what applies in something?	5	0.8333333333333333	0.0	1.0
apply	3	A1	what applies to something?	5	0.8333333333333333	12.0	39.0
apply	3	A2	where does something apply something ?	3	0.8666666666666667	12.0	0.0
apply	3	A2	what is something applied on ?	3	0.8000000000000002	0.0	1.0
apply	4	A0	what applies to do something?	2	0.8333333333333333	0.0	6.0
apply	4	A0	what applies something ?	2	0.7	13.0	1.0
apply	4	A1	what does something apply ?	3	0.8888888888888888	37.0	18.0
apply	4	A1	how does something apply ?	3	0.7222222222222222	0.0	1.0
appoint	1	A0	what appoints something ?	46	0.6584284676675981	9.0	16.0
appoint	1	A0	what appoints something to something?	46	0.6443691574126358	2.0	0.0
appoint	1	A1	what is appointed ?	50	0.578897170462388	2.0	5.0
appoint	1	A1	what is appointed on something?	50	0.5771580086580087	1.0	0.0
appoint	1	A2	what does something appoint something to ?	50	0.7189262869913026	1.0	0.0
appoint	1	A2	what is something appointed to ?	50	0.7005786016529051	7.0	0.0
appraise	1	A0	what appraises something ?	3	0.7777777777777778	0.0	1.0
appraise	1	A0	what appraises something ?	3	0.6969696969696969	1.0	3.0
appraise	1	A1	what is appraised ?	5	0.683030303030303	0.0	1.0
appraise	1	A1	what does something appraise ?	5	0.6580303030303031	1.0	2.0
appraise	1	A2	what does something appraise ?	4	0.2631578947368421	0.0	1.0
appraise	2	A0	what appraises something ?	1	1.0	0.0	1.0
appraise	2	A0	what appraises something ?	1	1.0	1.0	3.0
appraise	2	A1	what does something appraise ?	1	1.0	1.0	2.0
appraise	2	A1	what is appraised ?	1	1.0	0.0	1.0
appreciate	1	A1	what appreciates ?	9	0.7407407407407407	0.0	4.0
appreciate	1	A1	what is appreciated ?	9	0.6000000000000001	2.0	0.0
appreciate	1	A2	how does something appreciate ?	5	0.6	0.0	4.0
appreciate	2	A0	what appreciates something ?	44	0.7204545454545453	7.0	39.0
appreciate	2	A0	what appreciates something ?	44	0.6240530303030303	0.0	2.0
appreciate	2	A1	what does something appreciate ?	50	0.7974869615396998	7.0	3.0
appreciate	2	A1	what is appreciated ?	50	0.7493305273306339	2.0	0.0
apprehend	1	A1	what is apprehended ?	3	0.6666666666666666	0.0	2.0
apprise	1	A1	what is apprised ?	2	1.0	0.0	1.0
apprise	1	A1	what is apprised of something?	2	1.0	0.0	1.0
approach	1	A1	what approaches something ?	50	0.5785903540903542	8.0	13.0
approach	1	A1	what approaches something ?	50	0.5363201058201059	5.0	28.0
approach	1	A2	what does something approach ?	50	0.6974089635854341	7.0	10.0
approach	1	A2	what does something approach ?	50	0.6915266106442576	7.0	10.0
approach	2	A0	what approaches something ?	34	0.5567374318148313	3.0	7.0
approach	2	A0	what approaches somewhere?	34	0.43530886038625977	1.0	0.0
approach	2	A1	what does something approach ?	32	0.6465342477570739	4.0	3.0
approach	2	A1	what does something approach ?	32	0.6465342477570738	4.0	3.0
approach	2	A2	what does something approach ?	12	0.6857864357864357	7.0	10.0
approach	2	A2	what does something approach ?	12	0.6857864357864357	7.0	10.0
appropriate	1	A0	what appropriates something ?	5	0.6333333333333333	1.0	3.0
appropriate	1	A0	what appropriates something ?	5	0.5696969696969697	0.0	1.0
appropriate	1	A1	what is appropriated ?	11	0.8696969696969696	0.0	5.0
appropriate	1	A1	what does something appropriate ?	11	0.8484848484848484	1.0	2.0
approve	1	A0	what approves of something?	50	0.8508639334521686	0.0	3.0
approve	1	A0	what approves something ?	50	0.8448639334521687	15.0	115.0
approve	1	A1	what does something approve of ?	50	0.6937789088922215	1.0	0.0
approve	1	A1	what does something approve ?	50	0.670652293677371	15.0	33.0
approve	1	A2	what is something approved for ?	19	0.6988046095631235	3.0	0.0
approve	1	A2	what is something approved on ?	19	0.6764760609187853	1.0	0.0
approximate	1	A1	what is approximated ?	1	1.0	3.0	0.0
arbitrate	1	A0	what arbitrates something ?	2	0.0	0.0	1.0
arch	1	A0	what arches something ?	2	0.5	0.0	1.0
arch	1	A1	what arches ?	2	0.9285714285714286	3.0	1.0
arch	1	A1	what is arched ?	2	0.9285714285714286	1.0	0.0
argue	1	A0	what argues something ?	50	0.6811119991119989	47.0	101.0
argue	1	A0	what argues over something?	50	0.666921522921523	1.0	0.0
argue	1	A1	what is argued by someone?	50	0.7957423916457098	1.0	0.0
argue	1	A1	what does something argue ?	50	0.7778225146161026	57.0	12.0
argue	1	A2	what does something argue ?	1	0.967741935483871	0.0	1.0
argue	1	A2	what does something argue over ?	1	0.967741935483871	1.0	0.0
argue	2	A0	what argues about something?	39	0.6092432290642008	1.0	6.0
argue	2	A0	what argues up something?	39	0.5899698340874809	0.0	1.0
argue	2	A1	how does something argue ?	19	0.6070207570207571	0.0	4.0
argue	2	A1	what does something argue with ?	19	0.4431077694235589	0.0	4.0
argue	2	A2	what does something argue ?	16	0.5954742625795257	0.0	1.0
argue	2	A2	what is argued ?	16	0.5769383394383394	2.0	0.0
arise	1	A1	what arises ?	42	0.6460484795071263	19.0	19.0
arise	1	A1	what arises somewhere?	42	0.6143919572491002	1.0	1.0
arise	1	A2	what does something arise with ?	15	0.6340720459451109	1.0	0.0
arise	1	A2	what does something arise from ?	15	0.5944582610372084	2.0	0.0
arm	1	A0	what arms something ?	2	1.0	0.0	2.0
arm	1	A0	what arms ?	2	0.5	2.0	0.0
arm	1	A1	what is armed with something?	13	0.4978021978021978	0.0	1.0
arm	1	A1	what is armed with something?	13	0.4705128205128206	0.0	2.0
arm	1	A2	how is something armed ?	8	0.8789565826330532	0.0	2.0
arouse	1	A0	what arouses something ?	15	0.5307407407407407	1.0	10.0
arouse	1	A0	what arouses something ?	15	0.3063492063492063	0.0	1.0
arouse	1	A1	what arouses ?	17	0.6808925164962316	0.0	1.0
arouse	1	A1	what is aroused ?	17	0.6684063098923779	1.0	3.0
arraign	1	A1	what is arraigned ?	2	0.13333333333333336	0.0	2.0
arraign	1	A1	what is arraigned ?	2	0.125	1.0	0.0
arrange	1	A0	what arranges something ?	48	0.6568565115440116	2.0	1.0
